parent,pcode,keytag,type,photos,building,typecode,poiweight,citycode,adname,children,featured_reviews_remake,tel,id,tag,entr_location,adcode,pname,biz_type,cityname,postcode,business_area,childtype,atag,name,shopid,favorite_num,navi_poiid,distance,importance,biz_ext,recommend,discount_num,gridcode,shopinfo,alias,event,indoor_map,email,timestamp,website,address,space_num,match,indoor_data,exit_location,location,groupbuy_num,featured_reviews,_city_name,_city_adcode
B0FFHNI2QQ,420000,舒适型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/c2d1ae6cec6c270cd46ab0212cb9726f'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B02C7006OF/comment/content_media_external_file_1000036729_ss__1759818888715_51267757.jpg'}, {'provider': [], 'title': '浪漫优享大床房', 'url': 'https://store.is.autonavi.com/showpic/4e078568acf21f9fb61a88e7bd07929c'}]",[],100100,[],0711,鄂城区,[],[],0711-3203888;0711-3227610;0711-3227878,B02C7006OF,[],"114.880519,30.399145",420704,湖北省,hotel,鄂州市,[],文星大道,324,[],飞鹅假日酒店,[],[],H50F020008_1519,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514477021,0,[],[],0,[],2026-07-15 02:30:03,[],文星大道7号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.880812,30.398896",0,[],鄂州,420700
B0FFGZVG60,420000,舒适型,住宿服务;宾馆酒店;四星级宾馆,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/6888f3d7c22f2b804420898feb8b34a1'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/6129bb634dfb6f92d4a3b94a179cb358'}, {'provider': [], 'title': '豪华双床房', 'url': 'https://store.is.autonavi.com/showpic/b988e3727b4f0a60bd79f8eb31b6c1ad'}]",[],100103,[],0711,鄂城区,[],[],0711-3858588,B02C70LZFN,[],"114.887214,30.373107",420704,湖北省,hotel,鄂州市,[],滨湖南路,324,[],克里司汀酒店,[],[],H50F020008_16890,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514474022,0,[],[],0,[],2026-07-13 18:26:45,[],古城南路侧2号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.887241,30.372829",0,[],鄂州,420700
[],420000,民宿,住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/01267d32c750999d18939e168a5abf60'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/28bd59323c7f4b8f4aa2f7ed29a34888'}, {'provider': [], 'title': '豪华双床房', 'url': 'https://store.is.autonavi.com/showpic/35970ed6337c9c4d7a65f32aa1d1e583'}]",[],100000,[],0711,鄂城区,[],[],18772287599,B0KAS5HWJ7,[],"115.035675,30.249941",420704,湖北省,hotel,鄂州市,[],[],[],[],都市公寓(花湖高铁站店),[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515209222,0,[],[],0,[],2026-07-14 13:39:24,[],花湖大道与迎宾大道辅路交叉口北140米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.035939,30.249988",0,[],鄂州,420700
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/76d81966777720f53f7f758d74ec7da2'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/267afa5d01e2625788ad72a6faab5566'}, {'provider': [], 'title': '公共区域', 'url': 'https://store.is.autonavi.com/showpic/82fa7a856ee9bbedb8ce042aa899eff8'}]",[],100100,[],0711,鄂城区,[],[],0711-5072267;13995825398,B02C7009WJ,[],"114.868883,30.340801",420704,湖北省,hotel,鄂州市,[],[],[],[],南都宾馆(广山西苑南),[],[],H50F020007_715,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.7', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514460921,0,[],[],0,[],2026-07-15 03:37:14,[],江碧路513号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.868674,30.340783",0,[],鄂州,420700
[],420000,快捷酒店,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/14a2453825c463a4d81dde08ddd38b64'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0H27700C9/comment/dfe369ec27368ee8759bbab9577c15d9_2048_2048_80.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0H27700C9/comment/7b2261a5b7433933fd22b7d29cd2b1d8_2048_2048_80.jpg'}]",[],100100,[],0711,华容区,[],[],15171019569,B0H27700C9,[],"114.674114,30.541978",420703,湖北省,hotel,鄂州市,[],[],[],[],百信宾馆,[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514655302,1,[],[],0,[],2026-07-14 10:08:44,[],葛店开发区上屋罗897号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.674201,30.542227",0,[],鄂州,420700
[],420000,旅馆,住宿服务;旅馆招待所;旅馆招待所|住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/0d139d82e0b505648681bae880a7d0a5'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/b983cd653ae27f29cb8f4f200939eded'}, {'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/131779de8df0e479d1dbbaea7500969c'}]",[],100200|100100,[],0711,鄂城区,[],[],15827810148,B0HKFAY0J6,[],"114.883233,30.39092",420704,湖北省,hotel,鄂州市,[],滨湖西路,[],[],镜园宾馆(建材市场店),[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.7', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514476022,1,[],[],0,[],2026-07-13 18:26:51,[],滨湖西路16-2号(滨湖桥五星饺子馆旁),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.883639,30.390952",0,[],鄂州,420700
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/bff5d532eef1f4c9772a5c364f6fc3e2'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/52653bcc64d206c6b48c27dc9babfbbc'}, {'provider': [], 'title': '经济双床房', 'url': 'https://store.is.autonavi.com/showpic/3a53a4724ceadb870c3a3e64e4742d9d'}]",[],100100,[],0711,华容区,[],[],13871847583,B02C7008P5,[],"114.681057,30.539698",420703,湖北省,hotel,鄂州市,[],[],[],[],鄂州天星宾馆(葛店开发区药谷广场店),[],[],H50F018006_333,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514654421,0,[],[],0,[],2026-07-14 06:45:25,[],广场西路25号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.680865,30.539751",0,[],鄂州,420700
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/6f1548ee5edc8ec84e38070b2d209702'}, {'provider': [], 'title': '温馨影视大床', 'url': 'https://store.is.autonavi.com/showpic/0d25f71696483e06bb84368ea4b82f3e'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/89bc128f2fd4514aec0e3cb7daf999c3'}]",[],100100,[],0714,黄石港区,[],[],"13147231313;+861056320612,52327864",B02CA00OX0,[],"115.072605,30.228387",420202,湖北省,hotel,黄石市,[],湖师,[],[],馨感觉宾馆(湖北师范大学店),[],[],H50F022009_2910,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515207512,0,[],[],0,[],2026-07-15 09:00:59,[],磁湖路9-12号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.072406,30.228388",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/ec44e7fe8204990d3b8a791ac39f64a9'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/4eb75149c09b46d9b4675bcd7ab00ed2'}, {'provider': [], 'title': '其他', 'url': 'https://store.is.autonavi.com/showpic/7881a0e7468fcc1d5713d64086ddfa3a'}]",[],100100,[],0714,下陆区,[],[],0714-5328888,B02CA00R82,[],"114.947071,30.174874",420204,湖北省,hotel,黄石市,[],[],[],[],黄石焕新宾馆,[],[],H50F022008_1623,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514271502,0,[],[],0,[],2026-07-15 09:01:00,[],新下陆街202号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.947391,30.175218",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/28a2e7ab1a5de0c789a48643c5b6adb4'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/3d52fd6a568c41ca0000000964062678?type=pic'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B02CA00OMG/comment/content_media_external_images_media_1295_1743901878991_33281076.jpg'}]",[],100100,[],0714,下陆区,[],[],0714-6348698;0714-6382810,B02CA00OMG,[],"115.023007,30.214263",420204,湖北省,hotel,黄石市,435000,[],[],[],馨园宾馆(黄石理工店),[],[],H50F022009_2474,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.6', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515205122,0,[],[],0,[],2026-07-15 09:01:19,[],磁湖路131号3层,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.022665,30.214193",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/f3cfd7af127c3e81ca38f59fb2333a80'}, {'provider': [], 'title': '公共区域', 'url': 'https://store.is.autonavi.com/showpic/c05ba3c42e750d4cc7018a42f6e312a5'}, {'provider': [], 'title': '商务标间', 'url': 'https://store.is.autonavi.com/showpic/dfe207afb89078c2575f0c46510eda00'}]",[],100100,[],0714,下陆区,[],[],0714-5314219,B02CA0MAAL,[],"114.965495,30.175437",420204,湖北省,hotel,黄石市,435005,[],[],[],黄石永安商务宾馆,[],[],H50F022008_1716,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.9', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514271700,0,[],[],0,[],2026-07-14 09:29:57,[],下陆大道60号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.965614,30.175205",0,[],黄石,420200
[],420000,经济型,住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/70070433d25f915ba6e450ebd1cbbb50'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/ba9ab6abf3d1e5db1802c8952c4b8a0a'}, {'provider': [], 'title': '三人间', 'url': 'https://store.is.autonavi.com/showpic/0b1b93716a0262915250de807a5f8bd7'}]",[],100000,[],0714,大冶市,[],[],0714-8440108;0714-8445888;0714-8445999,B02CA00S10,[],[],420281,湖北省,hotel,黄石市,[],[],[],[],大冶金牛大酒店,[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.4', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514052001,0,[],[],0,[],2026-07-13 18:25:37,[],金牛镇金太路3号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.632348,30.018071",0,[],黄石,420200
B02CA00QN3,420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/2ea1f7270a9929cd74bbc9aa8e169e27'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/bec5f42fc51d8368f1538c7cb2db42e3'}, {'provider': [], 'title': '古风套房', 'url': 'https://store.is.autonavi.com/showpic/8d964bbe77bec4b7ed07592903f6cbef'}]",[],100100,[],0714,下陆区,[],[],0714-5402888,B0FFF56BIV,[],"114.960133,30.172954",420204,湖北省,hotel,黄石市,[],下陆大道,324,[],黄石金座宾馆,[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.8', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514270622,0,[],[],0,[],2026-07-15 09:00:53,[],下陆大道139号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.959757,30.173020",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/ce5df9daf86dd727a4f8b00375d3115b'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/e6c8d51a4def4e4f0000000963858306?type=pic'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/31d840e0d13d5b6049f99ad8176570fb'}]",[],100100,[],0714,下陆区,[],[],0714-6379996,B0FFF65KKL,[],"115.001991,30.189092",420204,湖北省,hotel,黄石市,[],[],[],[],黄石阳光花园宾馆,[],[],H50F022008_2586,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.2', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515202020,0,[],[],0,[],2026-07-15 09:01:02,[],磁湖路215号(青岛啤酒厂公交站旁),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.001610,30.189151",0,[],黄石,420200
[],420000,招待所,住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/a1d09eb8370b65b182fd08c7586df86e'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/99e32a84e45ee552ff0da05ccc71b0ac'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B02CA0MITV/comment/980b7eca-dd6e-4e57-b4ed-170a9aef575e.png'}]",[],100200,[],0714,黄石港区,[],[],0714-6588669,B02CA0MITV,[],"115.064831,30.223261",420202,湖北省,hotel,黄石市,[],湖师,[],[],黄石磁湖招待所(湖北师范大学店),[],[],H50F022009_5129,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.1', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515206520,0,[],[],0,[],2026-07-15 09:00:52,[],磁湖路枇杷山3号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.064696,30.223405",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/ff3da9355681c7f28b7955aabad65b98'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/6650c11779c286e960a72aabbb647f12'}, {'provider': [], 'title': '其他', 'url': 'https://store.is.autonavi.com/showpic/baeb5036b684dcbd3a4acc972a834c88'}]",[],100100,[],0714,大冶市,[],[],0714-8721918,B02CA00RR0,[],"114.968986,30.087132",420281,湖北省,hotel,黄石市,[],大冶大道,[],[],邮苑宾馆(黄狮蟹路),[],[],H50F023008_2041,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514170711,0,[],[],0,[],2026-07-14 12:04:38,[],黄狮海街特1号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.968890,30.086946",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/89120f6277415146032ec4aca73eec04'}, {'provider': [], 'title': '电竞情侣房', 'url': 'https://store.is.autonavi.com/showpic/9037d164492f4bf39af8c53ab8a2c04a'}, {'provider': [], 'title': '电竞情侣房', 'url': 'https://store.is.autonavi.com/showpic/03a365a6cbac6cfa5ac812db178b474c'}]",[],100100,[],0714,黄石港区,[],[],0714-6581598,B02CA00229,[],"115.073139,30.228672",420202,湖北省,hotel,黄石市,[],沈家营,[],[],黄石欣世纪电竞宾馆(湖北师范大学店),[],[],H50F022009_304,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.8', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515207512,0,[],[],0,[],2026-07-15 09:00:59,[],磁湖路5号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.073141,30.228751",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/5d7808c7ffaff6808cfdd28e18d65deb'}, {'provider': [], 'title': '轻雅影院大床房', 'url': 'https://store.is.autonavi.com/showpic/b9aa1fca3f632235c97f3c3f465b5f8d'}, {'provider': [], 'title': '主题大床房C', 'url': 'http://store.is.autonavi.com/showpic/a481a72b0f9b8535f324cdd0c09057a3'}]",[],100100,[],0714,黄石港区,[],[],15307237979,B0FFFTM0LX,[],[],420202,湖北省,hotel,黄石市,[],湖师,[],[],黄石新亿豪宾馆(湖北师范大学店),[],[],H50F022009_42523,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.8', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515206521,0,[],[],0,[],2026-07-15 09:01:01,[],沈下路4号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.067715,30.224246",0,[],黄石,420200
B0FFF7X6QF,420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/39399860d910cba4d8519b1d73420f9c'}, {'provider': [], 'title': '酒店外观', 'url': 'https://store.is.autonavi.com/showpic/0e29de19b450b7a46e316cb883570b03'}, {'provider': [], 'title': '其他', 'url': 'https://store.is.autonavi.com/showpic/17420fc86dc6fec53e16d6e897f04e93'}]",[],100100,[],0714,黄石港区,[],[],0714-6490888;18671631561,B0FFFRYG39,[],"115.0562349555507,30.24452760296617",420202,湖北省,hotel,黄石市,[],花湖大道,202,[],黄石金福缘商务宾馆,[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.3', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515209411,0,[],[],0,[],2026-07-15 09:00:56,[],花湖大道天虹金福园1栋附15号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.056464,30.244532",0,[],黄石,420200
[],420000,经济型,住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/1c59a45c6d4249db1ef10b9272155844'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/be21e4613766fdfabe3f45fcb52cf29d'}, {'provider': [], 'title': '情侣间', 'url': 'https://store.is.autonavi.com/showpic/ab13ae94576b80fcf9e13c0b3e8c81bc'}]",[],100000,[],0714,黄石港区,[],[],0714-6268488;13329934106,B02CA0MVVY,[],"115.089670,30.210872",420202,湖北省,hotel,黄石市,[],黄石大道,[],[],黄石永兴宾馆,[],[],[],[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '3.4', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515205700,0,[],[],0,[],2026-07-15 09:00:55,[],南京路9号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.089619,30.210924",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'https://store.is.autonavi.com/showpic/6354e34e4ab61168f65bb2632dfd1454'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/a05b0701ea495c811cd30c11fd06dbad'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/30aa33f0429c090c0929c70650aeda4d'}]",[],100100,[],0714,大冶市,[],[],0714-8712648;0714-8726015,B02CA00JPW,[],"114.975924,30.096849",420281,湖北省,hotel,黄石市,[],东风路,[],[],地质宾馆(湖滨路),[],[],H50F023008_1646,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514171810,0,[],[],0,[],2026-07-13 18:26:05,[],湖滨路9号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.975585,30.096611",0,[],黄石,420200
[],420000,快捷酒店,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/76c88a66fd14d0a140d097ee16b319ae'}, {'provider': [], 'title': '双床家庭房', 'url': 'https://store.is.autonavi.com/showpic/6fb4919bd657819e42ce9f6a13d66464'}, {'provider': [], 'title': '商务三床房', 'url': 'https://store.is.autonavi.com/showpic/8ef217f03c96e8afd5907adad58e176e'}]",[],100100,[],0714,下陆区,[],[],0714-3806288,B0FFF5K97U,[],"114.950601,30.170215",420204,湖北省,hotel,黄石市,[],[],[],[],秀情商务酒店,[],[],H50F022008_2694,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.3', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514270610,1,[],[],0,[],2026-07-15 09:01:01,[],新下陆街245号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.950378,30.170173",0,[],黄石,420200
[],420000,旅馆,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '酒店外观', 'url': 'https://store.is.autonavi.com/showpic/a974652e79b27cd8a368ea43f994d354'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/68e834e8d6285bee8fa0239f3918ade4'}, {'provider': [], 'title': '客房', 'url': 'https://store.is.autonavi.com/showpic/7444b0089679cfeafbd7874897cd4e1e'}]",[],100100,[],0714,黄石港区,[],[],0714-3042666,B02CA00NZJ,[],"115.094457,30.212348",420202,湖北省,hotel,黄石市,[],黄石大道,[],[],黄石锦江酒店(步行街店),[],[],H50F022009_971,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.4', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515205711,0,[],[],0,[],2026-07-15 09:01:02,[],黄石大道202号-3号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.094591,30.212378",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;四星级宾馆,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/1c0b8a1b1d55ac258831d6e2c9af6e6a'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/6225d4db083761126c2a5acb2e310dd1'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/1a6bdb09b478029590c64868fc9755bc'}]",[],100103,[],0714,阳新县,[],[],0714-7315666;0714-7315677,B02CA0MAA7,[],"115.205516,29.847484",420222,湖北省,hotel,黄石市,435200,[],[],[],阳新桃花泉大酒店,[],[],H50F026010_1904,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.2', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4415611621,0,[],[],0,[],2026-07-13 18:26:08,[],兴国镇东岳街11号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.205557,29.848052",0,[],黄石,420200
[],420000,舒适型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '酒店外观', 'url': 'https://store.is.autonavi.com/showpic/7b85ef4076d32a60c709e298fb4559ca'}, {'provider': [], 'title': '外观', 'url': 'https://store.is.autonavi.com/showpic/1d2085e07a7fd6c8a237e5bb45727fd3'}, {'provider': [], 'title': '时尚商务房', 'url': 'https://store.is.autonavi.com/showpic/a282a8b73f8c106d682c92b896a43600'}]",[],100100,[],0714,黄石港区,[],[],0714-6282828,B02CA00KES,[],"115.094192,30.210278",420202,湖北省,hotel,黄石市,[],黄石大道,[],[],陶然之星时尚酒店(钟楼步行街店),[],[],H50F022009_1193,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.5', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4515205701,0,[],[],0,[],2026-07-13 18:26:01,[],广场路10号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"115.094252,30.210482",0,[],黄石,420200
[],420000,经济型,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/066ede63e1283d2ddf844b327658f54e'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/82188b608388e0b70000000963952554?type=pic'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFG72TZV/comment/3CB59DD0_10BA_48A6_8196_B5C59EB40BF3_L0_001_IMG_136_1738856924372_63356416.jpg'}]",[],100100,[],0714,下陆区,[],[],0714-5331639;18162951610,B0FFG72TZV,[],"114.949985,30.170738",420204,湖北省,hotel,黄石市,[],下陆大道,[],[],红日宾馆(新下陆街店),[],[],H50F022008_2749,[],[],"{'cost': [], 'star': [], 'opentime2': [], 'rating': '4.1', 'lowest_price': [], 'hotel_ordering': '1', 'open_time': []}",0,0,4514270610,0,[],[],0,[],2026-07-13 18:26:03,[],新下陆街224-1号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"114.950142,30.171008",0,[],黄石,420200
