city_id,name,description,address,category,score,price,open_time,latitude,longitude,image_url
23,深圳博物馆,福田区,深南中路同心路6号,科教文化服务,,,,22.542361,114.101633,
23,A PARK深圳数字艺术公园,福田区,下梅林梅丽路9号(下梅林地铁站A口步行90米),体育休闲服务,,,,22.564508,114.040100,
23,荔枝公园,福田区,红岭中路1001号,风景名胜,,,,22.545539,114.102313,
23,深圳华侨城旅游度假区,南山区,杜鹃山(华侨城地铁站A口步行390米),风景名胜,,,,22.531366,113.988596,
23,洪湖公园,罗湖区,文锦北路2023号(洪湖地铁站A口步行330米),风景名胜,,,,22.565811,114.120393,
23,沙嘴牌坊,福田区,沙嘴路与福沙路交叉口东北100米,风景名胜,,,,22.519551,114.035615,
23,深圳国际园林花卉博览园,福田区,深南大道8002号,风景名胜,,,,22.537601,114.003766,
23,福田区文化广场,福田区,景田路8号,风景名胜,,,,22.545280,114.045416,
23,水围文化广场,福田区,金田路1029号,风景名胜,,,,22.521620,114.063930,
23,福田红树林生态公园,福田区,新洲路与福荣路交叉口,风景名胜,,,,22.509273,114.039644,
23,莲花山公园山顶广场,福田区,红荔路6030号,风景名胜,,,,22.553186,114.059469,
23,深圳湾公园,南山区,滨海大道,风景名胜,,,,22.518968,113.972602,
23,莲花山公园风筝广场,福田区,红荔路6030号莲花山公园内(南侧),风景名胜,,,,22.549422,114.059910,
23,市民广场南广场,福田区,福华一路3号(市民中心地铁站F口步行420米),风景名胜,,,,22.541479,114.059855,
23,华侨城创意文化园,南山区,锦绣北街8号,商务住宅,,,,22.537349,113.993477,
23,深圳平安金融中心云际观光层,福田区,益田路5033号平安金融中心A座B1层,体育休闲服务,,,,22.533744,114.055174,
24,情侣路,香洲区,情侣中路,风景名胜,,,,22.272443,113.581813,
24,野狸岛公园,香洲区,情侣路,风景名胜,,,,22.277654,113.589934,
24,海滨公园,香洲区,海滨南路108号,风景名胜,,,,22.258599,113.586334,
24,香炉湾沙滩,香洲区,香湾街道情侣中路,风景名胜,,,,22.265289,113.582404,
24,珠海渔女,香洲区,情侣中路香炉湾,风景名胜,,,,22.261417,113.588277,
24,珠海日月贝,香洲区,环岛路3号,风景名胜,,,,22.284681,113.589436,
24,景山公园,香洲区,吉大海滨北路1号,风景名胜,,,,22.261099,113.570812,
24,珠海大剧院,香洲区,渔湾路129号,体育休闲服务,,,,22.284695,113.588908,
24,爱情邮局,香洲区,情侣中路88号,风景名胜,,,,22.256618,113.590590,
24,海滨泳场,香洲区,情侣中路88号,体育休闲服务,,,,22.253591,113.591530,
24,日月贝拍照点,香洲区,情侣中路与东风路交叉口东北120米,风景名胜,,,,22.272450,113.582126,
24,景山公园-石景山观光索道,香洲区,吉大海滨北路景山公园内(东侧),风景名胜,,,,22.264325,113.580675,
24,珠海博物馆,香洲区,海虹路88号,科教文化服务,,,,22.292980,113.576561,
24,柠溪文化广场,香洲区,柠溪路284号,购物服务,,,,22.264973,113.558260,
24,珠海活体自然博物馆,香洲区,香湾街道野狸岛野狸岛公园内(东侧),科教文化服务,,,,22.278403,113.593191,
24,圆明新园,香洲区,兰埔路与白石路交界处,风景名胜,,,,22.242634,113.539606,
24,香山公园,香洲区,园山路8号,风景名胜,,,,22.275352,113.573001,
24,社会主义核心价值观主题广场,香洲区,人民东路与新光里三街交叉口西20米,风景名胜,,,,22.270079,113.576850,
24,白莲洞公园,香洲区,九洲大道中段北侧,风景名胜,,,,22.243757,113.562523,
24,望海亭,香洲区,香湾街道香湾街道海滨北路7号,风景名胜,,,,22.267484,113.581097,
24,海滨公园-渔女观景台,香洲区,海滨南路108号海滨公园内(东北角),风景名胜,,,,22.261349,113.588206,
24,板樟山森林公园,香洲区,兰埔路4号,风景名胜,,,,22.249664,113.553556,
24,和平广场,香洲区,兴业路193号,商务住宅,,,,22.275548,113.557161,
24,狮山漫步,香洲区,光华街街区,风景名胜,,,,22.270745,113.571087,
24,金嘉创意谷,香洲区,明珠南路2021号,商务住宅,,,,22.252706,113.518767,
25,墟顶历史文化街区,蓬江区,兴宁路26号,风景名胜,,,,22.578148,113.091279,
25,启明里,蓬江区,白沙街道跃进路,风景名胜,,,,22.581233,113.094880,
25,东湖公园,蓬江区,港口路7号,风景名胜,,,,22.591963,113.089215,
25,长堤历史文化街区,蓬江区,堤中路与宝善路交叉口东北180米,购物服务,,,,22.579093,113.090424,
25,白水带风景区,江海区,外海街道白水带大道,风景名胜,,,,22.585544,113.124247,
25,五邑华侨广场,蓬江区,发展大道南侧,风景名胜,,,,22.614133,113.084239,
25,圭峰山风景名胜区,新会区,圭峰路,风景名胜,,,,22.559695,113.030299,
25,江门儿童公园,江海区,白水带大道(体育公园对面),风景名胜,,,,22.585293,113.106427,
25,下沙公园,江海区,河南中沙路惠泽园西100米,风景名胜,,,,22.568034,113.086866,
25,启明里广场,蓬江区,跃进路启明里2号,风景名胜,,,,22.582654,113.093079,
25,江门市博物馆(中国侨都华侨华人博物馆),蓬江区,文化馆北门东200米,科教文化服务,,,,22.614148,113.085105,
25,长堤广场,蓬江区,白沙街道白沙街道镇东路58号,风景名胜,,,,22.576667,113.091933,
25,中山公园,蓬江区,白沙街道范罗岗2号首层,风景名胜,,,,22.578479,113.088668,
25,江门儿童公园-梦主题游乐区,江海区,江海一路16-18号,体育休闲服务,,,,22.585104,113.107234,
25,陈白沙纪念馆,蓬江区,白沙大道西37号,风景名胜,,,,22.571382,113.075099,
25,白水带体育公园,江海区,江海路白水带风景区旁边,风景名胜,,,,22.581377,113.106913,
25,白沙公园,蓬江区,江门市交通机修厂有限公司环市三路,风景名胜,,,,22.566714,113.079127,
25,科创公园,蓬江区,江门大道中898号,商务住宅,,,,22.616196,113.051680,
25,江门船厂户外博物馆,江海区,礼乐街道礼乐街道礼乐街道礼乐街道江门市堤西安置点西南侧160米,科教文化服务,,,,22.566041,113.083211,
25,叱石风景区,蓬江区,杜阮镇,风景名胜,,,,22.578288,113.010875,
25,釜山公园,江海区,江南街道江海一路(近白水带公园),风景名胜,,,,22.585545,113.104742,
25,益寿公园,蓬江区,华园东路花园新村-中区,风景名胜,,,,22.575166,113.079822,
25,东湖广场,蓬江区,港口路13号,风景名胜,,,,22.587463,113.091356,
25,江门儿童公园-沙主题游乐区,江海区,白水带大道(体育公园对面),体育休闲服务,,,,22.580567,113.107376,
25,龙溪湖公园,江海区,南山路333号,风景名胜,,,,22.554386,113.148905,
26,鸳鸯湖公园,江城区,东风三路,风景名胜,,,,21.856958,111.989295,
26,体育公园,江城区,体育公园(阳江市体育馆西南),风景名胜,,,,21.875114,111.989075,
26,东岳公园,江城区,东风一路44号之1号,风景名胜,,,,21.850149,111.971755,
26,北湖公园,江城区,安宁路643号,风景名胜,,,,21.869976,111.958036,
26,共青湖公园,江城区,体育北路,风景名胜,,,,21.888964,111.988088,
26,中山公园,江城区,江城区人民医院新华北路,风景名胜,,,,21.849996,111.957796,
26,江湾公园,江城区,山后村恒大悦龙府东侧,风景名胜,,,,21.830140,112.002606,
26,石觉寺,江城区,南三里外漠阳江畔,风景名胜,,,,21.831280,111.957655,
26,金鸡岭森林公园,江城区,体育路,风景名胜,,,,21.891156,111.998400,
26,石觉公园,江城区,富康路与城南西路交叉口北60米,风景名胜,,,,21.830822,111.957169,
26,阳东龙山公园,阳东区,永安路,风景名胜,,,,21.863622,112.024997,
26,金山植物公园游乐场,江城区,城北街道东三路,体育休闲服务,,,,21.873909,111.998907,
26,三廉公园,江城区,富康路,风景名胜,,,,21.828904,111.956726,
26,燕山湖生育文化公园,阳东区,湖滨路,风景名胜,,,,21.869974,112.010355,
26,北山公园,江城区,陵园路9号,风景名胜,,,,21.855555,111.961184,
26,漠阳湖公园,江城区,东门南路399号,风景名胜,,,,21.820026,111.981646,
26,燕山湖广场,阳东区,东城镇湖滨西路19号,风景名胜,,,,21.869623,112.009268,
26,阳江市博物馆(漠阳楼分馆),江城区,东风三路鸳鸯湖公园内漠阳楼,科教文化服务,,,,21.857244,111.989160,
26,广东北桂园旅游区,江城区,狮子二路十巷与东风二路交叉口西20米,风景名胜,,,,21.857115,111.980648,
26,江湾小镇,阳东区,滨河南路,餐饮服务,,,,21.834667,112.005681,
26,碧田湖公园,江城区,阳光园北侧,风景名胜,,,,21.867779,111.981734,
26,金鸡寺,江城区,[],风景名胜,,,,21.888284,112.009107,
26,山外西海滩,江城区,阳江公路,风景名胜,,,,21.728505,111.966214,
26,珍珠湾,阳东区,东平镇西面,风景名胜,,,,21.743389,112.208800,
26,阳江了园,江城区,608县道与325国道交叉口西北300米,风景名胜,,,,21.905380,111.999033,
27,文化广场,茂南区,油城八路3号,风景名胜,,,,21.661878,110.940536,
27,官渡公园,茂南区,官渡五路与西粤路交叉口西北260米,风景名胜,,,,21.677087,110.941383,
27,茂名市博物馆,茂南区,官渡街道人民北路20号,科教文化服务,,,,21.666395,110.918683,
27,榕园,茂南区,官渡街道文明北路,风景名胜,,,,21.675981,110.931265,
27,南香公园,茂南区,西粤中路东侧,风景名胜,,,,21.651476,110.944996,
27,江滨公园,茂南区,滨河南路1号江滨公园内,风景名胜,,,,21.666395,110.905155,
27,茂名市露天矿生态公园,茂南区,公馆镇,风景名胜,,,,21.722092,110.853123,
27,站南公园,茂南区,金城路,风景名胜,,,,21.637204,110.935975,
27,友谊广场,茂南区,天桥路开发区153号,商务住宅,,,,21.637654,110.922285,
27,广东茂名森林公园,茂南区,公馆镇125乡道,风景名胜,,,,21.626630,110.824607,
27,茂名市露天矿博物馆,茂南区,金塘镇采矿路,科教文化服务,,,,21.717581,110.877467,
27,合水城市生态湿地公园,茂南区,合水村附近,风景名胜,,,,21.644194,110.871634,
27,瑾佑缤纷游乐园,茂南区,站前五路南侧旧货地002、003室,体育休闲服务,,,,21.640040,110.933522,
27,铁路文化公园,茂南区,茂名大道西侧,风景名胜,,,,21.640485,110.945354,
27,茂名同心岛,茂南区,滨河南路附近,风景名胜,,,,21.663169,110.906344,
27,市民公园,电白区,七迳镇,风景名胜,,,,21.585542,111.006719,
27,南香古庙,茂南区,羊角镇高水公路南香村南,风景名胜,,,,21.643034,110.951557,
27,小东江,茂南区,江东中路与官山一路交叉口北100米,风景名胜,,,,21.670881,110.909390,
27,茂名摩天轮,茂南区,东江生态园林休闲区(新湖公园西),体育休闲服务,,,,21.665288,110.907803,
27,高山廊桥,茂南区,高山桥附近,风景名胜,,,,21.655224,110.899937,
27,中国第一滩,电白区,南海街道海滨二路,风景名胜,,,,21.456800,111.051761,
27,财富·公园荟,茂南区,高凉路与官渡四路交叉口北400米,商务住宅,,,,21.679253,110.937062,
27,桥北公园,茂南区,江东花园东区,风景名胜,,,,21.680155,110.916488,
27,浮山岭风景区,高州市,根子镇,风景名胜,,,,21.790210,111.089064,
27,贡园,高州市,根子镇贡园益嘉饭店西侧80米,风景名胜,,,,21.780158,111.014022,
28,赤坎老街景区,赤坎区,大同路与民权路交叉口东20米,风景名胜,,,,21.276244,110.364471,
28,赤坎民国风情街,赤坎区,大众路湛江大众康复医院,购物服务,,,,21.276341,110.363843,
28,寸金桥公园,赤坎区,寸金街道跃进路95号,风景名胜,,,,21.270302,110.352559,
28,金沙湾滨海休闲旅游区,赤坎区,观海北路177号,风景名胜,,,,21.264911,110.392748,
28,金沙湾观海长廊,赤坎区,沙湾街道观海北路10号,风景名胜,,,,21.267043,110.395738,
28,寸金动物园,赤坎区,寸金街道跃进路95号寸金桥公园内(东侧),风景名胜,,,,21.271390,110.356570,
28,湛江博物馆,赤坎区,南方路50号,科教文化服务,,,,21.269845,110.354501,
28,瑞云湖公园,赤坎区,南方路,风景名胜,,,,21.258106,110.350042,
28,金沙湾广场,赤坎区,观海路1号,风景名胜,,,,21.267472,110.396057,
28,赤坎区博物馆,赤坎区,民主路75号第1幢、2幢,科教文化服务,,,,21.275604,110.362692,
28,滨湖湿地公园,赤坎区,海湾路与军民路交叉口,风景名胜,,,,21.281016,110.390374,
28,南国热带花园,赤坎区,体育南路19号,风景名胜,,,,21.251138,110.389464,
28,广州湾商会会址,赤坎区,中山街道中山街道民主路105号,风景名胜,,,,21.276491,110.362206,
28,中澳友谊花园,赤坎区,海湾大桥旁,风景名胜,,,,21.242818,110.410396,
28,粤桂边区革命纪念馆,赤坎区,寸金街道跃进路95号寸金桥公园(西南角),风景名胜,,,,21.267356,110.350115,
28,静园,赤坎区,南兴街49号,风景名胜,,,,21.274505,110.361582,
28,赤坎南墙,赤坎区,民主路与木桥街交叉口西南60米,风景名胜,,,,21.277213,110.361673,
28,湛江华侨城欢乐海湾,赤坎区,调顺东二路1号,商务住宅,,,,21.274868,110.401821,
28,渔港公园,霞山区,海洋路,风景名胜,,,,21.218915,110.424893,
28,水仙庙,赤坎区,泥水街与中山一路交叉口东北80米,风景名胜,,,,21.274229,110.362923,
28,赤坎埠古码头旧址,赤坎区,民主路153号,风景名胜,,,,21.278311,110.361121,
28,湛江军事文化博览园,坡头区,奥体中心南侧,风景名胜,,,,21.257682,110.435547,
28,湖光岩风景名胜区,麻章区,海大路,风景名胜,,,,21.138766,110.285020,
28,银帆公园,霞山区,人民大道中39号附近,风景名胜,,,,21.226686,110.389047,
28,7号码头(赤坎埠古码头),赤坎区,民主路55号,风景名胜,,,,21.274803,110.363027,
29,凤山民俗文化旅游区(凤山祖庙旅游区),城区,凤山街道凤翔社区海滨大道中,风景名胜,,,,22.763241,115.372032,
29,汕尾市博物馆,城区,风山街道海滨大道汕尾市体育中心7号楼,科教文化服务,,,,22.788204,115.399408,
29,凤山民俗文化旅游区妈祖文化广场,城区,凤山街道海滨大道与湖滨大道交叉口西北200米新联派出所凤山祖庙警务室附近,风景名胜,,,,22.762464,115.372005,
29,金町湾沙滩,城区,瀚海大道与天海街交叉口东南460米,风景名胜,,,,22.791766,115.307519,
29,西沙滩,城区,海滨大道与规划路交叉口西40米,风景名胜,,,,22.783278,115.340372,
29,保利金町湾度假区,城区,瀚海大道46号,风景名胜,,,,22.791709,115.304822,
29,海滨公园,城区,凤山街道金海湾32栋商铺08号正西方向140米,风景名胜,,,,22.774880,115.380274,
29,善美广场,城区,迎宾大道1号,风景名胜,,,,22.783468,115.418115,
29,奎山公园,城区,红海大道与文德路路口,风景名胜,,,,22.783818,115.368395,
29,玉台山慈云公园,城区,凤山街道香洲社区汕尾大道与红海大道交汇处,风景名胜,,,,22.782717,115.374493,
29,汕尾滨海公园,城区,海滨大道东,风景名胜,,,,22.786736,115.412795,
29,沙舌尾,城区,[],风景名胜,,,,22.769038,115.348358,
29,铜鼎山旅游区,城区,242省道,风景名胜,,,,22.820193,115.363322,
29,凤仪台妈祖石像,城区,凤山街道凤翔社区海滨大道中凤山民俗文化旅游区(西北角),风景名胜,,,,22.764140,115.371625,
29,风帆礼堂·T5金町湾,城区,马宫街道保利金町湾度假区(西南角),风景名胜,,,,22.791426,115.292332,
29,汕尾渔歌文化广场,城区,口海景假日酒店,科教文化服务,,,,22.771218,115.355986,
29,观澜栈道,城区,成业路与海滨大道中交叉口东南140米,风景名胜,,,,22.786574,115.404186,
29,海丰红宫红场旧址纪念馆,海丰县,红场路19号,风景名胜,,,,22.968111,115.335561,
29,元天上帝庙,城区,金城宝豪庭的后面,风景名胜,,,,22.788633,115.376706,
29,红海湾旅游区,城区,南澳路1号,风景名胜,,,,22.664702,115.571365,
29,鲸湾小镇,城区,保利金町湾旅游区,风景名胜,,,,22.791780,115.302692,
29,沙舌尾沙滩,城区,沙舌尾内,风景名胜,,,,22.770595,115.347437,
29,白鹤寺,城区,汕尾市城区,风景名胜,,,,22.790312,115.276266,
29,赤蝶山觉源寺,城区,汕尾大道,风景名胜,,,,22.796337,115.380135,
29,马宫沙滩,城区,天空之城影视摄影基地东南侧120米,风景名胜,,,,22.784296,115.247995,
30,潮州西湖公园,湘桥区,环城西路中段,风景名胜,,,,23.671471,116.641877,
30,潮州人民广场,湘桥区,凤新街道枫春路388号,风景名胜,,,,23.654375,116.624397,
30,广济桥,湘桥区,环城东路(广济门城楼对面),风景名胜,,,,23.662858,116.652732,
30,湘子桥,湘桥区,环城东路与水平路交叉口北120米,风景名胜,,,,23.662911,116.652734,
30,牌坊街,湘桥区,太平路663号,购物服务,,,,23.668646,116.650790,
30,开元寺,湘桥区,开元路32号,风景名胜,,,,23.663056,116.648963,
30,潮人公园,湘桥区,沙洲开心农场西南侧150米,风景名胜,,,,23.638182,116.640226,
30,潮州博物馆,湘桥区,凤新街道人民广场福安路与潮州大道交汇处,科教文化服务,,,,23.652748,116.624575,
30,广济门城楼,湘桥区,湘桥街道水平路牌坊街潮州古城(东南角),风景名胜,,,,23.662959,116.652241,
30,凤凰洲公园,湘桥区,城西街道城西街道上洲村凤洲东路,风景名胜,,,,23.650481,116.651452,
30,韩愈纪念馆,湘桥区,韩江东岸笔架山麓,风景名胜,,,,23.663810,116.660019,
30,韩文公祠,湘桥区,桥东街道桥东街道桥东社区东兴北路18号,风景名胜,,,,23.663533,116.659040,
30,青龙古庙,湘桥区,南春街道南堤路8号凤城公园(东北角),风景名胜,,,,23.651050,116.645094,
30,潮州镇海楼(旧府衙),湘桥区,水平路85号东南90米潮州古城,风景名胜,,,,23.667520,116.648981,
30,开元寺泰佛殿,湘桥区,桥东街道桥东街道东山路慧如公园公交站,风景名胜,,,,23.654101,116.663453,
30,慧如公园,湘桥区,桥东街道桥东街道桥东街道桥东街道桥东街道东山路,风景名胜,,,,23.650523,116.664419,
30,许驸马府,湘桥区,中山路葡萄巷东府埕4号,风景名胜,,,,23.670855,116.647155,
30,池湖公园,潮安区,池湖村新宫路,风景名胜,,,,23.643135,116.616385,
30,古城石牌坊,湘桥区,太平路附近,风景名胜,,,,23.658387,116.648543,
30,潮州钟楼,湘桥区,潮州大道572号奎元广场,风景名胜,,,,23.654221,116.621442,
30,己略黄公祠,湘桥区,湘桥街道义安路铁巷2号,风景名胜,,,,23.665454,116.648302,
30,潮州古城墙,湘桥区,湘桥街道分司社区水平路85号,风景名胜,,,,23.664260,116.652620,
30,下水门城楼,湘桥区,水平路85号东南90米潮州古城(东南角),风景名胜,,,,23.661892,116.651994,
30,潮人公园花果山,湘桥区,潮人公园内(北侧),风景名胜,,,,23.639675,116.640372,
30,北堤栈道,湘桥区,宫前街北大巷与宏发街交叉口东300米,体育休闲服务,,,,23.681658,116.644026,
31,揭阳古城,榕城区,中山街道东环城路,风景名胜,,,,23.535114,116.353970,
31,进贤门,榕城区,进贤门大道,风景名胜,,,,23.534918,116.357822,
31,揭阳楼广场,榕城区,北环路,风景名胜,,,,23.565836,116.392938,
31,揭阳学宫,榕城区,韩祠路7号,风景名胜,,,,23.535795,116.355961,
31,揭阳古城中山骑楼街,榕城区,望江北路26号,风景名胜,,,,23.533416,116.353638,
31,双峰寺,榕城区,红旗小学往下100米,风景名胜,,,,23.531568,116.355270,
31,城隍庙,榕城区,城隍路,风景名胜,,,,23.534571,116.355051,
31,揭阳市儿童公园,榕城区,玉浦村玉马路,风景名胜,,,,23.546773,116.361108,
31,新河文化广场,榕城区,新河村,风景名胜,,,,23.556871,116.378603,
31,榕江公园,榕城区,榕华大道,风景名胜,,,,23.537129,116.362040,
31,揭阳学宫-学宫广场,榕城区,韩祠路7号揭阳学宫,风景名胜,,,,23.534732,116.355644,
31,揭阳市丁日昌纪念馆,榕城区,中山街道东环城路揭阳古城内(西北角),风景名胜,,,,23.538480,116.351821,
31,古榕武庙,榕城区,天福路北门,风景名胜,,,,23.539669,116.359030,
31,岐山古塔,揭东区,晓翠路黄岐山森林公园(东北角),风景名胜,,,,23.584786,116.376123,
31,揭阳禁城,榕城区,中山街道永革居委下池路,风景名胜,,,,23.537428,116.355215,
31,圣弥額尔堂,榕城区,中山街道东环城路揭阳古城(东北角),风景名胜,,,,23.540027,116.360364,
31,大源水族,榕城区,新阳东路与新华街交叉口西北140米,风景名胜,,,,23.554496,116.372475,
31,西马路历史文化街区,榕城区,中山街道东环城路揭阳古城(西北角),风景名胜,,,,23.538263,116.349207,
31,进贤门荷花池,榕城区,滨江路与环市东路辅路交叉口西南420米,风景名胜,,,,23.558095,116.423066,
31,万竹园,揭东区,埔田镇庵后村,风景名胜,,,,23.612336,116.409744,
31,龙砂文化公园,揭东区,揭东开发区朝阳大道,风景名胜,,,,23.561787,116.443830,
31,乔西广场,揭东区,磐东街道乔西社区磐东路,风景名胜,,,,23.558823,116.329599,
31,乔林广场,揭东区,揭阳产业园磐东街道乔南村,体育休闲服务,,,,23.557844,116.335738,
31,妈祖宫,榕城区,东环城路与望江北路交叉口北40米,风景名胜,,,,23.529749,116.355996,
31,青狮文化旅游景区,榕城区,进贤商业步行街114号,风景名胜,,,,23.534297,116.358085,
32,越秀公园,越秀区,解放北路988号,风景名胜,,,,23.140096,113.265561,
32,大佛寺,越秀区,惠新中街21号,风景名胜,,,,23.122373,113.268027,
32,三元宫,越秀区,应元路11号(地铁2号线纪念堂站C出口步行140米),风景名胜,,,,23.134993,113.263246,
32,中山纪念堂,越秀区,东风中路299号(纪念堂地铁站C口步行130米),风景名胜,,,,23.132860,113.264692,
32,南越王博物院(王墓展区),越秀区,解放北路867号(地铁2号线越秀公园站E出口步行150米),科教文化服务,,,,23.137823,113.261015,
32,光孝寺,越秀区,光孝路109号,风景名胜,,,,23.129347,113.256587,
32,流花湖公园,越秀区,东风西路163号,风景名胜,,,,23.137289,113.251095,
32,沙面岛,荔湾区,沙面南街52号,风景名胜,,,,23.106802,113.244707,
32,广州兰圃,越秀区,解放北路901号,风景名胜,,,,23.143731,113.260471,
32,永庆坊,荔湾区,恩宁路99号,风景名胜,,,,23.114821,113.237495,
32,上下九-第十甫历史文化街区,荔湾区,下九路29号(华林寺地铁站E口步行400米),风景名胜,,,,23.114287,113.247072,
32,南越王博物院(王宫展区),越秀区,中山四路316号,科教文化服务,,,,23.126878,113.269853,
32,珠江夜游(天字码头),越秀区,沿江中路200号省总工会对面(解放桥西侧100米处),风景名胜,,,,23.114704,113.271155,
32,广州鲁迅纪念馆,越秀区,大塘街道文明路215号,风景名胜,,,,23.123933,113.276990,
32,六榕寺,越秀区,六榕路87号,风景名胜,,,,23.127887,113.260083,
32,市政府广场,越秀区,北京街道北京街道北京街道北京街道北京街道府前路1号,风景名胜,,,,23.128891,113.264331,
32,广州博物馆(仲元楼展区),越秀区,镇海路99号,科教文化服务,,,,23.137451,113.267802,
32,越秀公园-越秀山,越秀区,解放北路988号越秀公园,风景名胜,,,,23.139389,113.266971,
32,广州动物园,越秀区,先烈中路120号,风景名胜,,,,23.140884,113.305342,
32,麓湖公园,越秀区,登峰街道云山南路白云山风景区,风景名胜,,,,23.151091,113.281794,
32,广州博物馆(镇海楼展区),越秀区,镇海路9号(越秀公园地铁站A口步行250米),科教文化服务,,,,23.137978,113.265624,
32,五羊雕像,越秀区,解放北路988号越秀公园内木壳岗上,风景名胜,,,,23.138021,113.262852,
32,荔湾湖公园,荔湾区,龙津西路155号,风景名胜,,,,23.121297,113.231472,
32,广州塔,海珠区,阅江西路222号,风景名胜,,,,23.106428,113.324521,
32,黄花岗公园,越秀区,先烈中路79号,风景名胜,,,,23.139692,113.295108,
33,剑英公园,梅江区,华南大道18号,风景名胜,,,,24.272341,116.122655,
33,梅州千佛塔,梅江区,学子大道与东风路交叉口东南460米,风景名胜,,,,24.305451,116.141917,
33,中国客家博物馆,梅江区,东山大道2号客家公园内,科教文化服务,,,,24.310328,116.131916,
33,梅州客天下旅游度假区,梅江区,三角镇东升村圣山路,风景名胜,,,,24.257588,116.155130,
33,嘉应古城,梅江区,凌风西路66号,风景名胜,,,,24.308413,116.116145,
33,泮坑风景区,梅江区,三角镇泮坑村,风景名胜,,,,24.245021,116.139797,
33,嘉印拾光乐园,梅江区,嘉应路与白马一巷交叉口,风景名胜,,,,24.294039,116.117917,
33,梅州市足球文化公园,梅江区,梅松路,风景名胜,,,,24.313667,116.121178,
33,东山公园,梅江区,东山大桥附近,风景名胜,,,,24.306772,116.130918,
33,东山书院,梅江区,金山街道学海路14号,风景名胜,,,,24.307651,116.132022,
33,鸿都世纪广场,梅江区,彬芳大道中恩华商业广场(西南角),风景名胜,,,,24.287320,116.130530,
33,百岁山,梅江区,[],风景名胜,,,,24.316121,116.142268,
33,亲水公园,梅江区,学海路院士广场对面,风景名胜,,,,24.296759,116.138704,
33,梅州市圣品沉香博物馆,梅江区,东升工业园广东风华环保股份有限公司大楼二楼,科教文化服务,,,,24.274504,116.159077,
33,梅州市华侨博物馆,梅江区,梅龙西路5号,科教文化服务,,,,24.296768,116.128097,
33,学宫,梅江区,金山街道凌风西路14之2附近,风景名胜,,,,24.309158,116.116097,
33,客天下客家小镇景区,梅江区,三角镇东升村圣山路梅州客天下旅游度假区(西北角),风景名胜,,,,24.261156,116.153145,
33,归读公园,梅江区,江南梅水路东,风景名胜,,,,24.288205,116.137118,
33,梅州市全民健身广场,梅江区,沿江西路与新中路交叉口南320米,风景名胜,,,,24.286719,116.115392,
33,绿轴花园广场,梅江区,客都大道,风景名胜,,,,24.261150,116.124128,
33,野樱花服装店,梅江区,江南街道梅新路163号,购物服务,,,,24.288479,116.120935,
33,梅州爱丽丝庄园,梅江区,城北镇札上村黄沙坑水库旁,风景名胜,,,,24.348854,116.065952,
33,客家公园,梅江区,金山街道金山街道东山大道2号,风景名胜,,,,24.310715,116.132603,
33,梅江公园,梅江区,西郊街道沿江西路剑英纪念大桥桥头,风景名胜,,,,24.307468,116.115268,
33,珍珠公园,梅江区,西郊街道广梅路69号,风景名胜,,,,24.307645,116.106971,
34,景源红树林,清城区,静福路27号,风景名胜,,,,23.671678,113.065491,
34,清远市博物馆,清城区,银泉北路图书博物大楼2-3楼,科教文化服务,,,,23.675382,113.057943,
34,江心岛,清城区,北江二路,风景名胜,,,,23.687812,113.055822,
34,东城红树林,清城区,大学西路与凤翔北路交叉口西220米,风景名胜,,,,23.710925,113.062675,
34,北江南岸公园,清城区,洲心街道北江一路,风景名胜,,,,23.690902,113.102173,
34,中山公园,清城区,先锋东路,风景名胜,,,,23.707721,113.035659,
34,北江夜游,清城区,北江一路丁香酒店旁游船码头,风景名胜,,,,23.683358,113.066251,
34,古龙峡,清新区,三坑滩村,风景名胜,,,,23.780320,112.957388,
34,玄真峡谷嬉水王国,清新区,玄真路尾,风景名胜,,,,23.750386,113.014149,
34,玄真漂流,清新区,环城路2号,体育休闲服务,,,,23.746386,113.015586,
34,清远黄腾峡生态旅游区,清城区,东城街石板村,风景名胜,,,,23.762680,113.095287,
34,清远市民体育公园,清城区,银泉北路与峡江一路交叉口东南340米,风景名胜,,,,23.668620,113.059285,
34,南岸码头,清城区,北江一路40号,交通设施服务,,,,23.688447,113.098856,
34,笔架山旅游区,清新区,[],风景名胜,,,,23.770171,113.035887,
34,金鸡岩,清城区,东城清高公路5公里处,风景名胜,,,,23.740403,113.096362,
34,清远古龙峡漂流,清新区,三坑滩(近旧107国道),风景名胜,,,,23.786822,112.958121,
34,向秀丽公园,清城区,向秀丽公园南侧广场,风景名胜,,,,23.673313,113.049342,
34,清远长隆度假区,清城区,长隆大道63号,体育休闲服务,,,,23.574046,113.161845,
34,清远市博物馆新馆,清城区,人民东路121号,科教文化服务,,,,23.670082,113.092743,
34,水池广场,清城区,人民二路与银泉北路交叉路口往北约170米,风景名胜,,,,23.680918,113.056105,
34,凤城码头,清城区,沿江路1号,交通设施服务,,,,23.695142,113.059547,
34,太和古洞,清新区,太和路,风景名胜,,,,23.748105,112.988211,
34,清远麻鸡欢乐世界,清新区,飞来南路来湖湿地公园,体育休闲服务,,,,23.718555,113.018614,
34,清远长隆森林王国,清城区,长隆大道63号清远长隆度假区,体育休闲服务,,,,23.573397,113.162496,
34,玄真溪降,清新区,玄真路尾玄真古洞生态旅游度假区内,体育休闲服务,,,,23.746668,113.014822,
