parent,pcode,keytag,type,photos,building,typecode,poiweight,citycode,adname,children,featured_reviews_remake,tel,id,tag,entr_location,adcode,pname,biz_type,cityname,postcode,business_area,childtype,atag,name,shopid,favorite_num,navi_poiid,distance,importance,biz_ext,recommend,discount_num,gridcode,shopinfo,alias,event,indoor_map,email,timestamp,website,address,space_num,match,indoor_data,exit_location,location,groupbuy_num,featured_reviews,_city_name,_city_adcode
B0MA4ZTWLZ,420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/bd8b40cd1c6959f413f9fbe7cf0ada30'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/41eefc8609a7476e447b2d60f20af8c3'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/60bb3fa333d38ec2fa3107a64ed25577'}]",[],050100,[],0718,咸丰县,[],[],15587581156,B0MAP7WZ85,[],[],422826,湖北省,diner,恩施土家族苗族自治州,[],[],320,[],盛和居餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '3.9', 'open_time': '24小时营业', 'meal_ordering': '0'}",0,0,4409412422,0,[],[],0,[],2026-07-05 19:06:50,[],文明巷68号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.186410,29.691027",0,[],恩施土家族苗族自治州,422800
[],420000,中餐,餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,[],0718,恩施市,[],[],[],B0MASCGJ1N,[],[],422801,湖北省,diner,恩施土家族苗族自治州,[],小渡船,[],[],苏记烤百味餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '1.0', 'open_time': [], 'meal_ordering': '0'}",0,0,4509335811,0,[],[],0,[],2026-07-11 16:06:02,[],市府路一巷与市府路交叉口西北20米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.481894,30.294542",0,[],恩施土家族苗族自治州,422800
[],420000,中餐,餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,[],0718,恩施市,[],[],[],B0MASCG0WU,[],"109.48026882,30.2820402",422801,湖北省,diner,恩施土家族苗族自治州,[],小渡船,[],[],醉好聚餐饮馆,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '1.0', 'open_time': [], 'meal_ordering': '0'}",0,0,4509333821,0,[],[],0,[],2026-07-11 17:07:14,[],体育馆路与宏城街交叉口西南120米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.480158,30.282075",0,[],恩施土家族苗族自治州,422800
[],420000,公司,公司企业;公司;公司|餐饮服务;中餐厅;中餐厅,[],[],170200|050100,[],0718,恩施市,[],[],[],B0MBZ1DJ0I,[],"109.481203,30.287053",422801,湖北省,[],恩施土家族苗族自治州,[],大桥路,[],[],恩施市木楠餐饮有限公司,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': [], 'open_time': [], 'meal_ordering': '0'}",0,0,4509334811,0,[],[],0,[],2026-05-12 22:05:37,[],大桥路与大桥路二巷交叉口东北40米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.481225,30.287175",0,[],恩施土家族苗族自治州,422800
B02CE0Q04A,420000,中餐,餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,[],0718,恩施市,[],[],[],B0MAYU1A6J,[],[],422801,湖北省,diner,恩施土家族苗族自治州,[],金桂大道,202,[],袁厨餐饮店,[],[],[],[],[],"{'cost': '11.00', 'opentime2': [], 'rating': '1.9', 'open_time': [], 'meal_ordering': '0'}",0,0,4509336911,0,[],[],0,[],2026-07-07 16:09:19,[],恩旅大厦,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.494775,30.303075",0,[],恩施土家族苗族自治州,422800
B0FFG2CSWM,420000,湖北菜,餐饮服务;中餐厅;中餐厅,[],[],050100,[],0718,恩施市,[],[],[],B0M6VPHV36,[],"109.50133582489322,30.328417897942057",422801,湖北省,diner,恩施土家族苗族自治州,[],[],320,[],恩施市鹊遇餐饮店,[],[],[],[],[],"{'cost': '36.00', 'opentime2': [], 'rating': '1.6', 'open_time': [], 'meal_ordering': '0'}",0,0,4509349010,0,[],[],0,[],2026-06-15 20:12:09,[],金桂大道耿家坪金凤大道板桥小区,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.501278,30.328611",0,[],恩施土家族苗族自治州,422800
B0K3UUJGML,420000,面馆,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/32e1c5014ae1257442bc7c8f29657f61'}]",[],050100,[],0718,恩施市,[],[],[],B0M6FHZNVX,[],"109.510490,30.342810",422801,湖北省,diner,恩施土家族苗族自治州,[],[],202,[],凌昕餐饮,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '3.5', 'open_time': [], 'meal_ordering': '0'}",0,0,4509441002,0,[],[],0,[],2026-06-11 10:35:17,[],汇德华庭1栋112号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.510431,30.343235",0,[],恩施土家族苗族自治州,422800
B0G1ZB3N9P,420000,中餐,餐饮服务;餐饮相关场所;餐饮相关,[],[],050000,[],0718,恩施市,[],[],[],B0MADSIVFP,[],"109.502159,30.287515",422801,湖北省,diner,恩施土家族苗族自治州,[],土桥大道,320,[],椒火火餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 10:00-22:00', 'rating': '1.8', 'open_time': '10:00-22:00', 'meal_ordering': '0'}",0,0,4509344010,0,[],[],0,[],2026-07-12 12:07:05,[],桂花园路与天星坝路交叉口西140米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.502075,30.287625",0,[],恩施土家族苗族自治州,422800
[],420000,鱼,餐饮服务;中餐厅;特色/地方风味餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/9f1801d8b33abcc6d833912b1afc9920'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/4b1ba36d16a7663696c52d93e1787345'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/040a845d8a5c9cbd6117e6df3731b7e2'}]",[],050118,[],0718,宣恩县,[],[],0718-5712339;18371867299,B0MA6ZJNWX,烤活鱼,[],422825,湖北省,diner,恩施土家族苗族自治州,[],[],[],烤活鱼,连年有余烤活鱼餐饮,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 07:00-23:00', 'rating': '3.4', 'open_time': '07:00-23:00', 'meal_ordering': '0'}",0,0,4409738702,0,[],[],0,[],2026-06-30 11:05:34,[],珠山镇沿河北路4号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.473441,29.984065",0,[],恩施土家族苗族自治州,422800
[],420000,川菜,餐饮服务;中餐厅;中餐厅,[],[],050100,[],0718,来凤县,[],[],[],B0MAGRZ30R,[],"109.40037516,29.47820909",422827,湖北省,diner,恩施土家族苗族自治州,[],[],[],[],喜胜客餐饮馆,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '2.0', 'open_time': [], 'meal_ordering': '0'}",0,0,4409137210,0,[],[],0,[],2026-07-06 18:06:09,[],翔凤镇黄茅坪村二十组5号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"109.400524,29.478174",0,[],恩施土家族苗族自治州,422800
[],420000,公司,公司企业;公司;公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1f73828f66f841ef40953f157eb2b4ca'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KB9Z7B2V/comment/content_media_external_file_11981_1751503583138_91183474.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KB9Z7B2V/comment/IMG_20250703_084440_tem_1751503564758_05358883.jpg'}]",[],170200,[],0728,仙桃市,[],[],0728-2752039;19071077708,B0KB9Z7B2V,[],"113.235169,30.187661",429004,湖北省,[],仙桃市,[],[],[],[],湖北半隐园餐饮文化有限公司,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 07:00-23:00', 'rating': [], 'open_time': '07:00-23:00'}",0,0,4513212812,0,[],[],0,[],2026-02-13 11:40:48,[],莲池环道与莲花池绿道交叉口西南400米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"113.235133,30.187728",0,[],仙桃,429004
[],420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f2b1bb1a02d274692ebae3b5c8872534'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0K2F1OP12/comment/0B249FA9_4F86_4875_BF32_0F5E44383FFA_L0_001_1080_192_1745490190967_25908445.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0K2F1OP12/comment/content_media_external_file_62433_ss__1745470829916_40253224.jpg'}]",[],050100,[],0728,仙桃市,[],[],15027281567,B0K2F1OP12,[],"113.47853601719886,30.361098073462188",429004,湖北省,diner,仙桃市,[],[],[],[],烟火南巷餐饮店,[],[],[],[],[],"{'cost': '33.00', 'opentime2': '周一至周日 11:00-21:00', 'rating': '4.4', 'open_time': '11:00-21:00', 'meal_ordering': '0'}",0,0,4513433800,1,[],[],0,[],2026-07-13 05:38:49,[],烟火南巷餐饮店(龙华山社区卫生服务中心对面),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"113.478539,30.360830",0,[],仙桃,429004
[],420000,农家菜,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/1728987778cd2f1b2f32472a73a74416'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/d4844d4bcacd5a06e4dc24829ca25610'}]",[],050100,[],0716,松滋市,[],[],13197472268,B0KRLM0L75,[],"111.305942,29.983453",421087,湖北省,diner,荆州市,[],[],[],[],松滋市晶地葛园餐饮部,[],[],[],[],[],"{'cost': '24.00', 'opentime2': '周一至周日 07:00-24:00', 'rating': '3.9', 'open_time': '07:00-24:00', 'meal_ordering': '0'}",0,0,4411728401,0,[],[],0,[],2026-07-13 22:01:42,[],"晶地农业公司旁,距离乡政府1.5公里,位于卸甲坪4A景区内",[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.306326,29.983482",0,[],荆州,421000
B02CC00605,420000,公司,公司企业;公司;公司,[],[],170200,[],0716,松滋市,[],[],[],B0KANO5CYG,[],"111.455075,29.986203",421087,湖北省,[],荆州市,[],[],302,[],松滋市新神洞餐饮有限公司,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 09:00-21:00', 'rating': [], 'open_time': '09:00-21:00'}",0,0,4411738611,0,[],[],0,[],2026-05-18 17:11:29,[],洈水镇响水洞村新神洞景区1号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.455247,29.986160",0,[],荆州,421000
B0FFJ182EW,420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/bb4da7698158abe2539bd103eca5edf8'}]",[],050100,[],0716,松滋市,[],[],18102506340,B0LRPDS2UA,[],"111.601967,30.215232",421087,湖北省,diner,荆州市,[],[],320,[],桥源餐饮(交投水岸星城店),[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '3.6', 'open_time': '24小时营业', 'meal_ordering': '0'}",0,0,4511245820,0,[],[],0,[],2026-06-30 04:19:20,[],254省道,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.602125,30.215175",0,[],荆州,421000
B0FFK9RIL1,420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8bb435192c32361ea969caf8840f41dd'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/753dd7aaecd824ebe1dc2e86ddcaef1d'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KGK7QHVS/comment/aa1a235f2e7bd8f5473229ea6da8f4e6_2048_2048_80.jpg'}]",[],050100,[],0716,松滋市,[],[],13396007707,B0KGK7QHVS,"凉面,大虾,烤鸡翅","111.745041,30.180532",421087,湖北省,diner,荆州市,[],[],320,"凉面,大虾,烤鸡翅",松滋市巴比客优餐饮店,[],[],[],[],[],"{'cost': '47.00', 'opentime2': '周一至周四 15:00-02:00；周五至周日 15:00-03:00', 'rating': '4.6', 'open_time': '15:00-02:00', 'meal_ordering': '0'}",0,0,4511251921,0,[],[],0,[],2026-07-02 13:31:21,[],新江口街道金松大道金投划子嘴幸福家园30幢101室,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.744910,30.180884",0,[],荆州,421000
[],420000,公司,公司企业;公司;公司,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/61beda783a331f3c5a04c9159906ed25'}]",[],170200,[],0716,松滋市,[],[],[],B0L09CDA9X,[],"111.748095,30.164635",421087,湖北省,[],荆州市,[],[],[],[],松滋市庭满香餐饮有限公司,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': [], 'open_time': []}",0,0,4511159922,0,[],[],0,[],2026-02-19 17:04:50,[],贺炳炎大道268号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.748230,30.164637",0,[],荆州,421000
[],420000,农家菜,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/10185d5abddbc37ea2f5336d8c4d5620'}]",[],050100,[],0716,松滋市,[],[],15827733156,B0LAR9B9HY,[],"111.762570,30.221472",421087,湖北省,diner,荆州市,[],[],[],[],松滋市小苑里餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 10:00-21:00', 'rating': '3.4', 'open_time': '10:00-21:00', 'meal_ordering': '0'}",0,0,4511266110,1,[],[],0,[],2026-07-02 06:55:16,[],老城镇天星市村十四组10号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.762610,30.221647",0,[],荆州,421000
[],420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/71f543d8e88a0e7ab7733aae6faf3ed4'}]",[],050100,[],0716,松滋市,[],[],[],B0L3ASR4WD,[],"111.703409,29.965375",421087,湖北省,diner,荆州市,[],[],[],[],万加餐饮,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '1.2', 'open_time': [], 'meal_ordering': '0'}",0,0,4411755620,0,[],[],0,[],2026-06-28 11:33:43,[],024县道与广场路交叉口东南40米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.703625,29.965375",0,[],荆州,421000
[],420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/878e87184df9781421160bf97f86e407'}]",[],050100,[],0716,松滋市,[],[],13670341333,B0LKUOYO25,[],"111.765849,30.169159",421087,湖北省,diner,荆州市,[],[],[],[],天天渔港餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '4.0', 'open_time': [], 'meal_ordering': '0'}",0,0,4511260100,0,[],[],0,[],2026-07-13 14:04:24,[],新江口街道乐乡大道269号101室,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.765859,30.169051",0,[],荆州,421000
[],420000,公司,公司企业;公司;公司,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/7ed53f5cea9c72d7591abf3246da8445'}]",[],170200,[],0716,松滋市,[],[],[],B0M61SG29Q,[],"111.775762,30.208521",421087,湖北省,[],荆州市,[],[],[],[],松滋市金波餐饮服务有限责任公司,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': [], 'open_time': []}",0,0,4511265200,0,[],[],0,[],2026-06-30 01:57:42,[],松滋市民主路1-1号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.775912,30.208521",0,[],荆州,421000
[],420000,中餐,餐饮服务;中餐厅;中餐厅,[],[],050100,[],0716,松滋市,[],[],[],B0L067NQ2E,[],"111.780056,30.154947",421087,湖北省,diner,荆州市,[],[],[],[],滋味小院餐饮店,[],[],[],[],[],"{'cost': '54.00', 'opentime2': [], 'rating': '4.1', 'open_time': [], 'meal_ordering': '0'}",0,0,4511168211,0,[],[],0,[],2026-07-04 04:47:00,[],民主路与351国道交叉口西北180米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.780090,30.155166",0,[],荆州,421000
[],420000,中餐,餐饮服务;餐饮相关场所;餐饮相关,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0KANS0VB9/comment/content_media_external_file_100005733_1766505084210_01647687.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KANS0VB9/comment/A729599E_0C97_43F5_A53E_A42859D03FD9_L0_001_1500_2000_1765782315701_84785199.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KANS0VB9/comment/file_media_Photo_7647_IMG_1771470948_7132_IMG_20260219_111408_jpg_ss__1771473913367_38674014.jpg'}]",[],050000,[],0716,松滋市,[],[],13554559427,B0KANS0VB9,[],"111.788994,30.162886",421087,湖北省,diner,荆州市,[],[],[],[],松滋市南风院子餐饮店,[],[],[],[],[],"{'cost': '105.00', 'opentime2': '周一至周四,周日 09:00-14:00,16:00-21:00；周五至周六 09:00-14:00,16:00-23:30', 'rating': '4.6', 'open_time': '09:00-14:00 16:00-21:00', 'meal_ordering': '0'}",0,0,4511169310,1,[],[],0,[],2026-07-13 21:57:22,[],松滋市同兴桥社区收储地刘家寨柴火鸡对面,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.788959,30.162891",0,[],荆州,421000
[],420000,公司,公司企业;公司;公司,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/6599f448757e44e97d7c736686f9dda2'}]",[],170200,[],0716,松滋市,[],[],[],B0M6BUH8RW,[],"111.786577,30.125094",421087,湖北省,[],荆州市,[],[],[],[],松滋市自然居餐饮服务有限公司,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': [], 'open_time': []}",0,0,4511165202,0,[],[],0,[],2026-06-28 06:17:17,[],建设街135号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.786366,30.125116",0,[],荆州,421000
B0FFKYAI0K,420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/3e32e496791e70c0e0ac290acb26b15f'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/fc2378901ba17b20be1e10e9e20a9499'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/da5e1bfb5bade996ef31eeecdb6a182a'}]",[],050100,[],0716,松滋市,[],[],15927851015,B0M61DH61C,[],"111.793692,30.150645",421087,湖北省,diner,荆州市,[],[],202,[],吉吉餐饮,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 09:00-22:00', 'rating': '2.2', 'open_time': '09:00-22:00', 'meal_ordering': '0'}",0,0,4511168301,0,[],[],0,[],2026-05-17 00:50:14,[],新江口街道同兴路306号现代农博城18号楼201号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.793661,30.150695",0,[],荆州,421000
B0FFHNWVEP,420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/f69e28996c71607e337e9f9a51bb05af'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0L2MDYFKU/comment/content_media_external_file_100000244_1772084576754_35632972.jpg'}]",[],050100,[],0716,松滋市,[],[],[],B0L2MDYFKU,[],"111.801866,30.08578",421087,湖北省,diner,荆州市,[],[],311,[],南海服务区乐小二,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '2.9', 'open_time': [], 'meal_ordering': '0'}",0,0,4511160400,0,[],[],0,[],2026-01-24 09:33:38,[],S88岳宜高速与南海服务区交叉口东南400米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.801841,30.085527",0,[],荆州,421000
[],420000,中餐,餐饮服务;餐饮相关场所;餐饮相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fe5252de475b90107d5f744583d0a514'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7e5ab4d32e0eb979764740633bbd2b54'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/fb2fe77763d94971af724888b0d74b65'}]",[],050000,[],0716,松滋市,[],[],15027160226,B0LGV7XP23,[],"111.840495,30.228582",421087,湖北省,diner,荆州市,[],[],[],[],田园人家餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '3.9', 'open_time': [], 'meal_ordering': '0'}",0,0,4511267710,0,[],[],0,[],2026-06-09 05:25:22,[],八宝镇胜利村,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.840359,30.228738",0,[],荆州,421000
[],420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/8629dc827530daed7d1099a25d15882e'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KGX4OPYF/comment/file_media_Photo_560_IMG_1770901959_403_wx_camera_1731627802422_jp_1772364811215_46005226.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KGX4OPYF/comment/file_media_Photo_562_IMG_1770901959_405_wx_camera_1732060267367_jp_1772364811219_75349764.jpg'}]",[],050100,[],0716,松滋市,[],[],13100799975,B0KGX4OPYF,[],[],421087,湖北省,diner,荆州市,[],[],[],[],阿波餐饮,[],[],[],[],[],"{'cost': '24.00', 'opentime2': [], 'rating': '2.7', 'open_time': [], 'meal_ordering': '0'}",0,0,4411767211,0,[],[],0,[],2026-06-28 10:23:18,[],团结街与胜利街交叉口东南20米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.782565,29.978424",0,[],荆州,421000
[],420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/cea7de20200d8d31cd40bcf8bd7bf2b7'}]",[],050100,[],0716,松滋市,[],[],[],B0L10ACZAE,[],"111.838454,30.205686",421087,湖北省,diner,荆州市,[],[],[],[],传元餐饮服务店,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '3.9', 'open_time': [], 'meal_ordering': '0'}",0,0,4511264720,0,[],[],0,[],2026-01-15 19:51:10,[],八宝镇群星村九组,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.838446,30.205658",0,[],荆州,421000
[],420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/102e9de9fa6b5201063c7a6319a7249b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5824deffd4ed7fe8b34090be9f813308'}]",[],050100,[],0716,荆州区,[],[],18872290506,B0LGXSC0UB,[],"111.963141,30.465087",421003,湖北省,diner,荆州市,[],[],[],[],董先生餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 06:30-19:00', 'rating': '3.7', 'open_time': '06:30-19:00', 'meal_ordering': '0'}",0,0,4511575720,0,[],[],0,[],2026-06-26 04:38:59,[],菱湖路146-6,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.963145,30.465372",0,[],荆州,421000
[],420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/85ce5c3b25f52c781338c6d445865613'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/b999784057126e18b0d7d5eec37ecd3b'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/751060718b92c503bb311a8b95e532e7'}]",[],050100,[],0716,松滋市,[],[],[],B0LU5SLS0I,[],"111.92552444087943,30.230443724442463",421087,湖北省,diner,荆州市,[],[],[],[],松滋宴为餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 06:00-21:00', 'rating': '3.7', 'open_time': '06:00-21:00', 'meal_ordering': '0'}",0,0,4511277410,0,[],[],0,[],2026-06-25 21:46:56,[],沙道观镇向家渡村八组124号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.925577,30.230449",0,[],荆州,421000
[],420000,湖北菜,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/5ab212c9fc9292222c0217872fd20968'}]",[],050100,[],0716,公安县,[],[],[],B0L2V78W7P,[],"111.929686,30.097005",421022,湖北省,diner,荆州市,[],[],[],[],花姐餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 05:30-18:00', 'rating': '3.0', 'open_time': '05:30-18:00', 'meal_ordering': '0'}",0,0,4511171411,0,[],[],0,[],2026-06-23 13:28:50,[],沿江街与中心街交叉口北80米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.929744,30.097018",0,[],荆州,421000
B0FFHJ45KX,420000,自助餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/16a22bba4196737df71fd01d97f41563'}]",[],050100,[],0716,公安县,[],[],[],B0L14S1L0S,[],"111.898279,29.871404",421022,湖北省,diner,荆州市,[],[],311,[],章庄铺服务区大厅小厨自助餐厅,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': '2.5', 'open_time': [], 'meal_ordering': '0'}",0,0,4411674112,0,[],[],0,[],2026-07-02 10:34:19,[],章庄铺服务区西北侧,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.898002,29.871450",0,[],荆州,421000
[],420000,中餐,餐饮服务;中餐厅;中餐厅,"[{'title': [], 'url': 'https://store.is.autonavi.com/showpic/5325fd5ea4c4046f4de8d8cf773ede9b'}]",[],050100,[],0716,公安县,[],[],13277168962,B0LK47XGLE,[],"111.93380056655428,29.8903392374214",421022,湖北省,diner,荆州市,[],[],[],[],周师傅餐饮店,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '2.2', 'open_time': '24小时营业', 'meal_ordering': '0'}",0,0,4411676422,0,[],[],0,[],2026-06-16 10:19:00,[],新建街203号,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.933858,29.890360",0,[],荆州,421000
[],420000,公司,公司企业;公司;公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a32f206b883a0a395151771690fbf4e9'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8e72d530207855264d8f1d9422c376fb'}]",[],170200,[],0716,荆州区,[],[],[],B0LDXCI9W9,[],"112.116251,30.362937",421003,湖北省,[],荆州市,[],[],[],[],湖北众源餐饮服务有限公司,[],[],[],[],[],"{'cost': [], 'opentime2': [], 'rating': [], 'open_time': []}",0,0,4512403910,0,[],[],0,[],2026-07-05 10:20:23,[],荆州智慧冷链产业园26号楼,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"112.116240,30.363385",0,[],荆州,421000
