parent,pcode,keytag,type,photos,building,typecode,poiweight,citycode,adname,children,featured_reviews_remake,tel,id,tag,entr_location,adcode,pname,biz_type,cityname,postcode,business_area,childtype,atag,name,shopid,favorite_num,navi_poiid,distance,importance,biz_ext,recommend,discount_num,gridcode,shopinfo,alias,event,indoor_map,email,timestamp,website,address,space_num,match,indoor_data,exit_location,location,groupbuy_num,featured_reviews,_city_name,_city_adcode
[],410000,公园,风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFFZV4V3/comment/content_media_external_file_105685_ss__1763516487401_21924894.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFFZV4V3/comment/content_media_external_file_105688_ss__1763516487412_86580537.jpg'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/77468b680205200fecea0fced4b3013f'}]",[],110101,[],0398,湖滨区,[],[],0398-2821830,B0FFFZV4V3,[],"111.190341,34.777828",411202,河南省,tour,三门峡市,[],崤山路,[],[],人民公园,[],[],I49F015026_27763,[],[],"{'cost': [], 'opentime2': '周一至周日 06:30-22:00', 'rating': '4.3', 'open_time': '06:30-22:00', 'ticket_ordering': '0'}",0,0,5211113510,2,[],[],0,[],2026-07-03 13:36:22,[],崤山路市中心医院对面,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.190905,34.779360",0,[],三门峡,411200
B0FFFZV4V3,410000,动物园,风景名胜;公园广场;动物园,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0H0SO8LH7/comment/aefcc72805dd463d0303ab9797c35a43_2048_2048_80.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0H0SO8LH7/comment/content_media_external_file_1000017697_ss__1748082047617_18022761.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0H0SO8LH7/comment/c4c978a82ebe5b38de6d5ee0c1219e15_2048_2048_80.jpg'}]",[],110102,[],0398,湖滨区,[],[],0398-2821830,B0H0SO8LH7,[],[],411202,河南省,tour,三门峡市,[],崤山路,301,[],三门峡市人民公园-动物园,[],[],[],[],[],"{'cost': [], 'opentime2': '6月至9月 周一至周日 08:00-18:00；1月至5月,10月至12月 周一至周日 08:00-17:30', 'rating': '4.3', 'open_time': [], 'ticket_ordering': '0'}",0,0,5211113511,2,[],[],0,[],2026-07-02 09:01:50,[],三门峡市人民公园内(东侧),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.192152,34.778989",0,[],三门峡,411200
[],410000,主题公园,风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0GDH714I6/comment/content_media_external_file_1000080783_ss__1770140755608_14464978.jpg'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/af0c4cc40e97351a6fe7e9584b3591ce'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/4d573709790e0eecdcb0d3cc2a9e1187'}]",[],110101,[],0398,湖滨区,[],[],[],B0GDH714I6,[],"111.189812,34.76744",411202,河南省,tour,三门峡市,[],[],[],[],三门峡涧河公园儿童主题公园,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.0', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211112500,2,[],[],0,[],2026-06-29 06:01:34,[],六峰路与仰韶大道交叉口东北角,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.187983,34.767967",0,[],三门峡,411200
[],410000,博物馆,科教文化服务;博物馆;博物馆,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0HGNGKXH0/comment/content_media_external_images_media_1000008290_ss__1738828709023_83837152.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/comment/20260221-76f0f69e7557af4ed4a69694-B10rt74Dke7IV4WPesI0t.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0HGNGKXH0/comment/content_media_external_images_media_1000369683_ss__1726832158839_97072294.jpg'}]",[],140100,[],0398,湖滨区,[],[],[],B0HGNGKXH0,[],"111.158441,34.773276",411202,河南省,[],三门峡市,[],[],[],[],三门峡庙底沟博物馆,[],[],[],[],[],"{'cost': [], 'opentime2': '周二至周日 09:00-16:30', 'rating': '4.6', 'open_time': '09:00-16:30'}",0,0,5211112222,0,庙底沟仰韶文化博物馆,[],0,[],2026-07-09 10:57:33,[],召公西路与迎宾大道交叉口东北200米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.159601,34.772560",0,[],三门峡,411200
[],410000,3A景区,风景名胜;风景名胜;省级景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/c5f508226ede4a1476b73aab3d2b8e4c'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B018E00K95/comment/9c919aef-7423-4d82-afea-f6b8f191566f.png'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/45055f4f9b518c5b0000001919734893?type=pic'}]",[],110203,[],0398,湖滨区,[],[],0398-2992070,B018E00K95,[],"111.345406,34.827205",411202,河南省,tour,三门峡市,[],[],[],[],三门峡大坝风景区,[],[],I49F015027_20,[],[],"{'cost': [], 'opentime2': '11月至12月,1月至3月 周一至周日 08:30-17:30；4月至10月 周一至周日 08:30-18:30 2026-05-01至2026-05-05 周一至周日 08:30-18:30', 'rating': '4.7', 'open_time': [], 'ticket_ordering': '0'}",0,0,5211129701,2,[],[],0,[],2026-07-15 00:09:12,[],王大路,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.344163,34.827747",0,[],三门峡,411200
B0G1RA258P,410000,4A景区,风景名胜;风景名胜;国家级景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/4f189bfdcbc8a68cdbb04adace8e217d'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7f4eb0696034e60b77453744ef9ad115'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/351e8fd18cc8c98c5a1ee5087690ae86'}]",[],110202,[],0398,陕州区,[],[],0398-3266666,B0FFJYJ97W,[],"111.136733,34.689472",411203,河南省,tour,三门峡市,[],[],601,[],陕州地坑院,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 08:30-18:30', 'rating': '4.6', 'open_time': '08:30-18:30', 'ticket_ordering': '0'}",0,0,5211012120,2,[],[],0,[],2026-07-15 09:03:31,[],张汴乡北营村,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.138520,34.689911",0,[],三门峡,411200
[],410000,社区公园,风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/da73e14cee2c5fbb0000002441102204?type=pic'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/b3217a0dab4f06bd0000002441114035?type=pic'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/80057c58c9e432b81c9e6ab8f5f17ef8'}]",[],110101,[],0398,湖滨区,[],[],[],B0FFMGF0PR,[],"111.205229,34.760231",411202,河南省,tour,三门峡市,[],[],[],[],三门峡涧河体育公园,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.1', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211111601,2,[],[],0,[],2026-06-27 00:14:51,[],陕州大道,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.207573,34.760156",0,[],三门峡,411200
[],410000,文物古迹,风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B018E00A4I/comment/content_media_external_file_1000122903_ss__1766563131600_40117362.jpg'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/33cff7e630da040b72145808b79d5be0'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B018E00A4I/comment/content_media_external_file_1000122895_ss__1766563131596_29672008.jpg'}]",[],110200,[],0398,湖滨区,[],[],0398-2892084,B018E00A4I,[],"111.155643,34.791661",411202,河南省,tour,三门峡市,[],开发区,[],[],陕州风景区,[],[],I49F015026_3007;8306,[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.6', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211115210,2,陕州古城风景区,[],0,[],2026-07-15 08:47:05,[],崤山路西段,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.153573,34.794890",0,[],三门峡,411200
[],410000,广场,风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/dfdae927e854295eff8f2f6e1ef02002'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/0501a7cc9fc9f9d734d7954fcfdaa6d2'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/61a5e5938affaf6140488db88d79bf02'}]",[],110105,[],0398,湖滨区,[],[],[],B0FFG4QYUB,[],"111.200052,34.779289",411202,河南省,tour,三门峡市,[],和平路,[],[],湖滨广场,[],[],I49F015026_3009,[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.2', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211113512,2,[],[],0,[],2026-07-07 07:00:52,[],黄河路,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.199954,34.780177",0,[],三门峡,411200
[],410000,广场,风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/8ecae6e4243957695f205ac8dc667188'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFHOXT8R/comment/8b51556144d17c0b72a04869554a1872_2048_2048_80.jpg'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/c9d242913685e30bc2c24a88010a57b2'}]",[],110105,[],0398,湖滨区,[],[],[],B0FFHOXT8R,[],"111.160798,34.767036",411202,河南省,tour,三门峡市,[],[],[],[],明珠广场,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '3.9', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211112202,2,[],[],0,[],2026-06-05 17:15:04,[],广场南路与迎宾大道交叉口东200米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.159664,34.766818",0,[],三门峡,411200
B0GDH714I6,410000,城市公园,风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/4b575c58a3a235530000002441052855?type=pic'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/1b9d18946a30d0ec0000002441070539?type=pic'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFJAISDM/comment/0998175e691a6b2318f4beea09500c94_2048_2048_80.jpg'}]",[],110000,[],0398,湖滨区,[],[],[],B0FFJAISDM,[],"111.189053,34.767852",411202,河南省,tour,三门峡市,[],[],301,[],月季园,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '3.9', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211112412,2,[],[],0,[],2026-07-02 13:57:02,[],涧河公园儿童主题公园,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.184632,34.769648",0,[],三门峡,411200
[],410000,博物馆,科教文化服务;博物馆;博物馆,"[{'title': [], 'url': 'https://aos-comment.amap.com/B018E0NEBP/comment/content_media_external_images_media_1000654091_ss__1759928583210_32222562.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B018E0NEBP/comment/content_media_external_file_100035397_1767164118537_51110087.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B018E0NEBP/comment/content_media_external_file_100035397_1767164118545_83354837.jpg'}]",[],140100,[],0398,湖滨区,[],[],0398-2110035;0398-2890577,B018E0NEBP,[],"111.152444,34.791592",411202,河南省,[],三门峡市,[],开发区,[],[],三门峡博物馆,[],[],I49F015026_7845,[],[],"{'cost': [], 'opentime2': '周二至周日 09:00-17:00；周一 全天关闭', 'rating': '4.6', 'open_time': '09:00-17:00'}",0,0,5211115200,0,[],[],0,[],2026-07-09 11:14:04,[],太阳路,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.152089,34.792946",0,[],三门峡,411200
B0FFG0ZR15,410000,景区,交通设施服务;交通服务相关;交通服务相关,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFXP0I2/comment/content_media_external_file_1000012241_ss__1758786007611_72170824.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFFXP0I2/comment/content_media_external_images_media_861_1729957542872_26120468.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/62a7c03e3e93ca0d6c834647908276a6'}]",[],150000,[],0398,湖滨区,[],[],[],B0FFFXP0I2,[],"111.216596,34.789036",411202,河南省,[],三门峡市,[],[],302,[],茅津古渡(会兴渡口),[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 05:00-24:00', 'rating': '4.1', 'open_time': '05:00-24:00'}",0,0,5211114720,0,[],[],0,[],2026-06-03 11:58:05,[],009乡道东50米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.216358,34.788977",0,[],三门峡,411200
[],410000,文物古迹,风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFM9VK1E/comment/4b1b287814a747b01d8b59fb74ea692d_2048_2048_80.jpg'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/9e711a1dd6331a0e0000002790832488?type=pic'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFM9VK1E/comment/c418742b6136c2a4dbbeb21a79733118_2048_2048_80.jpg'}]",[],110101,[],0398,湖滨区,[],[],[],B0FFM9VK1E,[],"111.164961,34.770425",411202,河南省,tour,三门峡市,[],[],[],[],庙底沟考古遗址公园,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.2', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211112310,2,[],[],0,[],2026-07-09 11:06:10,[],陕州大道与甘棠路交叉口西南角,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.163006,34.771281",0,[],三门峡,411200
[],410000,博物馆,科教文化服务;博物馆;博物馆,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/a80d8310-3d5f-4b65-9207-05e319aa41cf.jpg'}, {'title': [], 'url': 'https://store.is.autonavi.com/showpic/85d4c041acdefd8dcaeedd62c80b4812'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/f2b969cb-7547-4685-accf-e24eeb423c13.jpg'}]",[],140100,[],0398,湖滨区,[],[],[],B0G19Z888B,[],[],411202,河南省,[],三门峡市,[],和平路,[],[],河南省崤函非物质文化遗产展示馆,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 08:00-20:00', 'rating': '3.6', 'open_time': '08:00-20:00'}",0,0,5211112620,1,[],[],0,[],2026-01-31 15:36:14,[],文明路西区38号楼,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.200961,34.774835",0,[],三门峡,411200
[],410000,广场,风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFKMA99W/comment/485be57bd1abcb28b2ea4128d6dc8bca_2048_2048_80.jpg'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/8624b64a9dfddac53f907a2cce9ef0ba'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/4b9693fc921476f60000002337860837?type=pic'}]",[],110200,[],0398,湖滨区,[],[],[],B0FFKMA99W,[],"111.190122,34.75663",411202,河南省,tour,三门峡市,[],[],[],[],南山广场,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.0', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211110520,2,[],[],0,[],2026-07-02 01:43:20,[],南山公园山顶,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.191091,34.757860",0,[],三门峡,411200
B0FFG0ZR15,410000,湖泊河流,风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFG0AM5W/comment/4b68f402e91a5ba463f663df341b51bb_2048_2048_80.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0FFG0AM5W/comment/a53d19ada58b5953442fd16e84ce1abd_2048_2048_80.jpg'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/552e84f9a310bf9c5ec661f9'}]",[],110000,[],0398,湖滨区,[],[],0398-2772768,B0FFG0AM5W,[],"111.200072,34.794917",411202,河南省,tour,三门峡市,[],黄河公园,301,[],黄河公园-芦荡烟雨,[],[],I49F015026_7582,[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.1', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211115612,2,[],[],0,[],2026-07-10 10:02:01,[],黄河公园内(东侧),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.209117,34.795681",0,[],三门峡,411200
[],410000,文物古迹,风景名胜;风景名胜;寺庙道观,"[{'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/2823064c7ac649d17738d9d51b557464'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/6064bec1efeaa85e0000001632920666?type=pic'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B018E003GV/comment/content_media_external_images_media_1000068186_ss__1769135419503_77194886.jpg'}]",[],110205,[],0398,湖滨区,[],[],[],B018E003GV,[],"111.15559,34.791352",411202,河南省,tour,三门峡市,[],开发区,[],[],宝轮寺塔,[],[],I49F015026_42,[],[],"{'cost': [], 'opentime2': '周一 关闭,周二至周日:09:00-17:00,节假日以官方通知为准', 'rating': '4.2', 'open_time': [], 'ticket_ordering': '0'}",0,0,5211114221,2,蛤蟆塔,[],0,[],2026-07-09 11:03:09,[],南大街与太阳路交叉口东南120米,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.154910,34.790680",0,[],三门峡,411200
[],410000,公园,风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B018E0N9OU/comment/content_media_external_file_110229_ss__1764406005737_00161236.jpg'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/ee6c8769346f3b280000002608588637?type=pic'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B018E0N9OU/comment/content_media_external_file_110228_ss__1764406005706_41041246.jpg'}]",[],110101,[],0398,湖滨区,[],[],0398-2169322,B018E0N9OU,[],"111.165164,34.781527",411202,河南省,tour,三门峡市,[],[],[],[],运动公园,[],[],I49F015026_7259,[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.0', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211113320,2,[],[],0,[],2026-04-23 08:11:55,[],三门峡经济开发区五源路西,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.163494,34.781399",0,[],三门峡,411200
B018E0NEHP,410000,湿地公园,风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/default_poi/comment/505f9c9580bdb72c4b9f8aeba3d6e1a4_2048_2048_80.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B018E00A4L/comment/content_media_external_file_1000082011_ss__1765971425337_82668677.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B018E00A4L/comment/AC732912_E4A9_4DBA_8A56_FD3429507B5E_L0_001_2000_150_1764352327557_46905955.jpg'}]",[],110000,[],0398,陕州区,[],[],0398-2821788,B018E00A4L,[],[],411203,河南省,tour,三门峡市,[],[],301,[],天鹅湖国家城市湿地公园-召公岛,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '3.9', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211113110,2,[],[],0,[],2026-07-04 02:47:04,[],310国道附近天鹅湖景区内,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.138916,34.779523",0,[],三门峡,411200
B018E0NEHP,410000,广场,风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0KB2RROL8/comment/DB7D8662_3639_49CF_BECF_0B8D79384295_L0_001_1500_200_1764249311421_46310783.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0KB2RROL8/comment/content_media_external_images_media_1000009214_ss__1742860585924_48661208.jpg'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/0f3b2bb1bb430c50c9dcca83b793178d'}]",[],110105,[],0398,陕州区,[],[],0398-2821788,B0KB2RROL8,[],[],411203,河南省,tour,三门峡市,[],[],301,[],天鹅湖国家城市湿地公园-三河广场,[],[],I49F015026_7853,[],[],"{'cost': [], 'opentime2': '周一至周日 00:00-24:00', 'rating': '4.2', 'open_time': '24小时营业', 'ticket_ordering': '0'}",0,0,5211113110,2,[],[],0,[],2026-07-04 09:30:45,[],南大街8号天鹅湖国家城市湿地公园内(西侧),[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"111.137916,34.780017",0,[],三门峡,411200
[],410000,景区,风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0IA17V6NQ/comment/content_media_external_file_1216_1770599497796_42331027.jpg'}, {'provider': [], 'title': [], 'url': 'https://store.is.autonavi.com/showpic/01d968398b2f314a6d1ba25a1f1e2dd5'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B0IA17V6NQ/comment/content_media_external_file_1000000163_ss__1763086975109_99094637.jpg'}]",[],110200,[],1391,济源市,[],[],0391-6035136,B0IA17V6NQ,[],"112.393354,34.923267",419001,河南省,tour,济源市,[],[],[],[],黄河小浪底风景区,[],[],[],[],[],"{'cost': [], 'opentime2': '周一至周日 08:00-18:00', 'rating': '4.6', 'open_time': '08:00-18:00', 'ticket_ordering': '0'}",0,0,5212330210,2,[],[],0,[],2026-07-15 08:46:35,[],245省道,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"112.400491,34.921085",0,[],济源,419001
[],410000,4A景区,风景名胜;风景名胜;国家级景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/d3193f2307d617dabcde2a3060caa0aa'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/16c4386b927c4380a0ba0ebc21c9db81'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/363ac6004da245f2bf56b2cc469f3802'}]",[],110202,[],1391,济源市,[],[],0391-6733358;0391-5306066,B056F006RN,[],"112.270128,35.141335",419001,河南省,tour,济源市,[],王屋山景区,[],[],王屋山景区,[],[],I49F010035_103;106;5389,[],[],"{'cost': [], 'opentime2': '周一至周日 08:00-18:00', 'rating': '4.7', 'open_time': '08:00-18:00', 'ticket_ordering': '0'}",0,0,5212622211,2,王屋山风景名胜区,[],0,[],2026-07-15 06:54:13,[],王屋镇愚公村,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"112.271132,35.142047",0,[],济源,419001
B0IA17V6NQ,410000,4A景区,风景名胜;风景名胜;国家级景点,"[{'provider': [], 'title': '黄河三峡景区', 'url': 'http://store.is.autonavi.com/showpic/fcef46450944b7ec346f900098abc7ce'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B056F0LYR0/comment/content_media_external_file_18739_1759016753059_57339949.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B056F0LYR0/comment/174924158868_1749241589984_36726999.jpg'}]",[],110202,[],1391,济源市,[],[],0391-6077888,B056F0LYR0,[],"112.141322,35.061373",419001,河南省,tour,济源市,[],[],601,[],黄河三峡景区,[],[],I49F012034_286,[],[],"{'cost': [], 'opentime2': '周一至周日 08:30-16:00', 'rating': '4.6', 'open_time': '08:30-16:00', 'ticket_ordering': '0'}",0,0,5212415111,2,[],[],0,[],2026-07-15 08:47:37,[],下冶镇黄河三峡景区内,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"112.141783,35.059889",0,[],济源,419001
[],410000,4A景区,风景名胜;风景名胜;国家级景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/73f343b552992ce88d697921cc334bc0'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B056F0M0ZW/comment/content_media_external_file_1000013894_ss__1760604143327_22633367.jpg'}, {'provider': [], 'title': [], 'url': 'https://aos-comment.amap.com/B056F0M0ZW/comment/3CA646C8_05D2_4DE1_9B01_E934B0F128C5_L0_001_1500_200_1759746581822_68718766.jpg'}]",[],110202,[],1391,济源市,[],[],0391-6751588,B056F0M0ZW,[],"112.707343,35.182906",419001,河南省,tour,济源市,[],[],[],[],五龙口风景区,[],[],I49F010038_66,[],[],"{'cost': [], 'opentime2': '周一至周日 08:30-17:00', 'rating': '4.6', 'open_time': '08:30-17:00', 'ticket_ordering': '0'}",0,0,5212652411,2,五龙口景区|五龙口风景区猕猴区,[],0,[],2026-07-15 08:47:27,[],208国道与二广高速交汇处,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"112.679566,35.188663",0,[],济源,419001
B0HGJBFERV,410000,4A景区,风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/e9468fe8a75712c35737b4eb953234a3'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/5748778e573ded37636ade920519e498'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/f7074c05136067282a9a538af27a510a'}]",[],110200,[],1391,济源市,[],[],0391-6618133,B0FFF2DKX9,[],"112.153395,35.221502",419001,河南省,tour,济源市,[],[],301,[],小沟背银河峡景区,[],[],I49F010034_65,[],[],"{'cost': [], 'opentime2': '周一至周日 08:00-18:00', 'rating': '4.4', 'open_time': '08:00-18:00', 'ticket_ordering': '0'}",0,0,5212619302,2,[],[],0,[],2026-07-15 06:51:35,[],邵原镇小沟背村,[],0,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],"112.173445,35.243663",0,[],济源,419001
